scripCode,companyName,securityID
532934,PPAP Automotive Limited,PPAP
532935,ARIES AGRO LTD.,ARIES
532937,KUANTUM PAPERS LTD.,KUANTUM
532939,RELIANCE POWER LTD.,RPOWER
532940,J.KUMAR INFRAPROJECTS LTD.,JKIL
532941,CORDS CABLE INDUSTRIES LTD.,CORDSCABLE
532942,KNR CONSTRUCTIONS LTD.,KNRCON
532944,OnMobile Global Ltd.,ONMOBILE
532945,SEPC Ltd,SEPC
532946,BANG OVERSEAS LTD.,BANG
532947,IRB INFRASTRUCTURE DEVELOPERS LTD.,IRB
532951,GSS INFOTECH LTD.,GSS
532952,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,NAHARCAP
532953,V-GUARD INDUSTRIES LTD.,VGUARD
532955,REC Ltd,RECLTD
532957,GOKAK TEXTILES LTD.,GOKAKTEX
532960,Dhani Services Ltd,DHANI
532966,Titagarh Rail Systems Ltd,TITAGARH
532967,KIRI INDUSTRIES LTD.,KIRIINDUS
532974,ADITYA BIRLA MONEY LTD.,BIRLAMONEY
532975,Aishwarya Technologies And Telecom Ltd,TELOGICA
532976,JAI BALAJI INDUSTRIES LTD.,JAIBALAJI
532977,BAJAJ AUTO LTD.,BAJAJ-AUTO
532978,BAJAJ FINSERV LTD.,BAJAJFINSV
532980,GOKUL REFOILS & SOLVENT LTD.,GOKUL
532983,RPG LIFE SCIENCES LTD.,RPGLIFE
532985,Kotak S&P BSE Sensex ETF,SENSEX1
532986,NIRAJ CEMENT STRUCTURALS LTD.,NIRAJ
532987,RANE BRAKE LINING LTD.,RBL
532988,RANE ENGINE VALVE LTD.,RANEENGINE
532989,BAFNA PHARMACEUTICALS LTD.,BAFNAPH
532992,CHL LTD.,CHLLTD
532993,Sejal Glass Ltd,SEJALLTD
532994,ARCHIDPLY INDUSTRIES LTD.,ARCHIDPLY
532998,Lotus Eye Hospital And Institute Ltd,LOTUSEYE
533001,SOMI CONVEYOR BELTINGS LTD.,SOMICONVEY
533007,LGB FORGE LTD.,LGBFORGE
533012,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,LPDC
533014,SICAGEN INDIA LTD.,SICAGEN
533018,SIMPLEX MILLS COMPANY LTD.,SIMPLXMIL
533019,SIMPLEX PAPERS LTD.,SIMPLXPAP
533022,20 MICRONS LTD.,20MICRONS
533023,ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA
533029,ALKALI METALS LTD.,ALKALI
533033,ISGEC Heavy Engineering Ltd,ISGEC
533047,INDIAN METALS & FERRO ALLOYS LTD.,IMFA
533048,GI ENGINEERING SOLUTIONS LTD.,TPHQ
533056,VEDAVAAG SYSTEMS LTD.,VEDAVAAG
533080,Mold-Tek Packaging Limited,MOLDTKPAC
533088,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,MHRIL
533090,Excel Realty N Infra Ltd,EXCEL
533093,RAJ OIL MILLS LTD.,ROML
533095,BENGAL & ASSAM COMPANY LTD.,BENGALASM
533096,ADANI POWER LTD.,ADANIPOWER
533098,NHPC LTD.,NHPC
533101,SURYAAMBA SPINNING MILLS LTD.,SURYAAMBA
533104,GLOBUS SPIRITS LTD.,GLOBUSSPR
533106,OIL INDIA LTD.,OIL
533108,BHILWARA TECHNICAL TEXTILES LTD.,BTTL
533110,SHREE PRECOATED STEELS LTD.,SPSL
533121,Expleo Solutions Ltd,EXPLEOSOL
533122,RattanIndia Power Limited,RTNPOWER
533137,Den Networks Ltd,DEN
533138,ASTEC LIFESCIENCES LIMITED,ASTEC
533146,D-Link (India) Ltd,DLINKINDIA
533148,JSW Energy Ltd,JSWENERGY
533149,Essar Securities Ltd,YUNIKM
533150,Godrej Properties Ltd,GODREJPROP
533151,D B Corp Ltd,DBCORP
533152,MBL Infrastructure Ltd,MBLINFRA
533155,Jubilant FoodWorks Ltd,JUBLFOOD
533156,Vascon Engineers Ltd,VASCONEQ
533158,Thangamayil Jewellery Ltd,THANGAMAYL
533160,D B Realty Ltd,DBREALTY
533161,Emmbi Industries Ltd,EMMBI
533162,Hathway Cable & Datacom Ltd,HATHWAY
533163,ARSS INFRASTRUCTURE PROJECTS LTD.,ARSSINFRA
533164,TEXMO PIPES & PRODUCTS LTD.,TEXMOPIPES
533166,SUNDARAM MULTI PAP LTD.,SUNDARAM
533167,COROMANDEL ENGINEERING COMPANY LTD.,COROENGG
533168,ROSSELL INDIA LTD.,ROSSELLIND
533169,MAN INFRACONSTRUCTION LTD.,MANINFRA
533170,TAMBOLI CAPITAL LTD.,TAMBOLIIN
533177,IL&FS Transportation Networks Ltd,IL&FSTRANS
533179,PERSISTENT SYSTEMS LTD.,PERSISTENT
533181,INTRASOFT TECHNOLOGIES LTD.,ISFT
533189,GOENKA DIAMOND & JEWELS LTD.,GOENKA
533192,KCP SUGAR & INDUSTRIES CORPORATION LTD.,KCPSUGIND
533193,Kirloskar Electric Company Ltd,KECL
533202,Satchmo Holdings Ltd,SATCH
533203,Tarapur Transformers Ltd,TARAPUR
533206,SJVN Ltd,SJVN
533208,EMAMI PAPER MILLS LTD.,EMAMIPAP
533210,Kriti Nutrients Ltd,KRITINUT
533212,GKB OPHTHALMICS LTD.,GKB
533217,HINDUSTAN MEDIA VENTURES LTD.,HMVL
533218,Emami Realty Ltd,EMAMIREAL
533227,ASIAN HOTELS (EAST) LTD.,AHLEAST
533229,Bajaj Consumer Care Ltd,BAJAJCON
533239,PRAKASH STEELAGE LTD.,PRAKASHSTL
533248,GUJARAT PIPAVAV PORT LTD.,GPPL
533252,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,WELINV
533259,Sastasundar Ventures Ltd,SASTASUNDR
533260,CAREER POINT LTD.,CAREERP
533261,EROS INTERNATIONAL MEDIA LTD.,EROSMEDIA
533262,RAMKY INFRASTRUCTURE LTD.,RAMKY
533263,ORIENT GREEN POWER COMPANY LTD.,GREENPOWER
533267,CANTABIL RETAIL INDIA LTD.,CANTABIL
533268,SEA TV NETWORK LTD.,SEATV
533269,VA TECH WABAG LTD.,WABAG
533270,BEDMUTHA INDUSTRIES LTD.,BEDMUTHA
533271,ASHOKA BUILDCON LTD.,ASHOKA
533272,Jupiter Wagons Ltd,JWL
533273,OBEROI REALTY LTD.,OBEROIRLTY
533274,PRESTIGE ESTATES PROJECTS LTD.,PRESTIGE
533275,Shah Metacorp Ltd,SHAH
533278,COAL INDIA LTD.,COALINDIA
533282,GRAVITA INDIA LTD.,GRAVITA
533284,RPP INFRA PROJECTS LTD.,RPPINFRA
533285,RDB REALTY & INFRASTRUCTURE LTD.,RDBRIL
533286,MOIL LTD.,MOIL
533287,ZEE LEARN LTD.,ZEELEARN
533289,KESAR TERMINALS & INFRASTRUCTURE LTD.,KTIL
533292,A2Z Infra Engineering Limited,A2ZINFRA
533293,KIRLOSKAR OIL ENGINES LTD.,KIRLOSENG
533294,RAVI KUMAR DISTILLERIES LTD.,RKDL
533295,PUNJAB & SIND BANK,PSB
533296,FUTURE MARKET NETWORKS LTD.,FMNL
533298,Surana Solar Limited,SURANASOL
533301,SHEKHAWATI POLY-YARN LTD.,SHEKHAWATI
533302,KALYANI INVESTMENT COMPANY LTD.,KICL
533303,BF INVESTMENT LTD.,BFINVEST
533306,SUMMIT SECURITIES LTD.,SUMMITSEC
533315,Innovassynth Investments Ltd.,INOVSYNTH
533316,STEL Holdings Ltd,STEL
533317,OMKAR SPECIALITY CHEMICALS LTD.,OMKARCHEM
533326,TEXMACO RAIL & ENGINEERING LTD.,TEXRAIL
533329,INDIAN TERRAIN FASHIONS LTD.,INDTERRAIN
533333,FINEOTEX CHEMICAL LTD.,FCL
533336,DHUNSERI INVESTMENTS LTD.,DHUNINV
533339,ZEN TECHNOLOGIES LTD.,ZENTEC
533343,LOVABLE LINGERIE LTD.,LOVABLE
533344,PTC INDIA FINANCIAL SERVICES LTD.,PFS
533398,MUTHOOT FINANCE LTD.,MUTHOOTFIN
533400,Future Consumer Ltd,FCONSUMER
533407,CIL NOVA PETROCHEMICALS LTD.,CNOVAPETRO
533427,VMS INDUSTRIES LTD.,VMS
533451,KARMA ENERGY LTD.,KARMAENG
533452,Delphi World Money Ltd,DELPHIFX
533470,RUSHIL DECOR LTD.,RUSHIL
533477,ENKEI WHEELS (INDIA) LTD.,ENKEIWHEL
533482,Kridhan Infra Limited,KRIDHANINF
533499,BHARATIYA GLOBAL INFOMEDIA LTD.,BGLOBAL
533506,INVENTURE GROWTH & SECURITIES LTD.,INVENTURE
533519,L&T FINANCE HOLDINGS LTD.,LTF
533520,Yaari Digital Integrated Services Ltd,YAARI
533540,TREE HOUSE EDUCATION & ACCESSORIES LTD.,TREEHOUSE
533543,BROOKS LABORATORIES LTD.,BROOKS
533552,RUPA & COMPANY LTD.,RUPA
533553,T D POWER SYSTEMS LTD.,TDPOWERSYS
533573,ALEMBIC PHARMACEUTICALS LTD.,APLLTD
533576,VASWANI INDUSTRIES LTD.,VASWANI
533581,PG ELECTROPLAST LTD.,PGEL
533602,LESHA INDUSTRIES LTD.,LESHAIND
533605,Setubandhan Infrastructure Ltd,SETUINFRA
533608,RDB RASAYANS LTD.,RDBRL
533629,TIJARIA POLYPIPES LTD.,TIJARIA
533632,ONELIFE CAPITAL ADVISORS LTD.,ONELIFECAP
533638,Flexituff Ventures International Ltd,FLEXITUFF
533644,Ujaas Energy Limited,UEL
533655,TRIVENI TURBINE LTD.,TRITURBINE
533676,INDO THAI SECURITIES LTD.,INDOTHAI
533704,ESSAR SHIPPING LTD.,ESSARSHPNG
533758,APL APOLLO TUBES LTD.,APLAPOLLO
533761,GPT INFRAPROJECTS LTD.,GPTINFRA
533896,FERVENT SYNERGIES LTD.,FERVENTSYN
533941,THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT
533982,TERA SOFTWARE LTD.,TERASOFT
534060,PMC Fincorp Limited,PMCFIN
534063,FUTURISTIC SOLUTIONS LTD.,FUTSOL
534064,ALLIANCE INTEGRATED METALIKS LTD.,AIML
534076,Rhi Magnesita India Ltd,RHIM
534091,MULTI COMMODITY EXCHANGE OF INDIA LTD.,MCX
534139,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD.,SCHNEIDER
534190,OLYMPIC CARDS LTD.,OLPCL
534309,NBCC (India) Ltd,NBCC
534328,HEXA TRADEX LTD.,HEXATRADEX
534338,MAXHEIGHTS INFRASTRUCTURE LTD.,MAXHEIGHTS
534369,TRIBHOVANDAS BHIMJI ZAVERI LTD.,TBZ
534392,VARDHMAN SPECIAL STEELS LTD.,VSSL
534422,Looks Health Services Limited,LOOKS
534425,SPECIALITY RESTAURANTS LTD.,SPECIALITY
534532,Lypsa Gems & Jewellery Ltd,LYPSAGEMS
534535,Bio Green Papers Ltd,BGPL
534597,Rattanindia Enterprises Ltd,RTNINDIA
534598,Sampann Utpadan India Ltd,SAMPANN
534600,JTL Industries Ltd,JTLIND
534612,ADVANCE METERING TECHNOLOGY LTD.,AMTL
534615,NORTH EASTERN CARRYING CORPORATION LTD.,NECCLTD
534618,Waaree Renewable Technologies Ltd,WAAREERTL
534623,JUPITER INFOMEDIA LTD.,JUPITERIN
534639,VINAYAK POLYCON INTERNATIONAL LTD.,VINAYAKPOL
534674,Ducon Infratechnologies Ltd,DUCON
534675,Prozone Realty Ltd,PROZONER
534680,SRG HOUSING FINANCE LTD.,SRGHFL
534691,COMFORT COMMOTRADE LTD.,COMCL
534708,Shanti Guru Industries Ltd,SHANTIGURU
534732,Caspian Corporate Services Ltd,CASPIAN
534733,Aerpace Industries Ltd,AERPACE
534741,VIRTUAL GLOBAL EDUCATION LTD.,VIRTUALG
534742,ZUARI AGRO CHEMICALS LTD.,ZUARI
534748,STEEL EXCHANGE INDIA LTD.,STEELXIND
534755,TRIO MERCANTILE & TRADING LTD.,TRIOMERC
534758,CIGNITI TECHNOLOGIES LTD.,CIGNITITEC
534796,CDG Petchem Ltd,CDG
534804,CARE Ratings Ltd,CARERATING
534809,PC JEWELLER LTD.,PCJEWELLER
534816,Indus Towers Ltd,INDUSTOWER
534976,V-MART RETAIL LTD.,VMART
535136,NIBE Ltd,NIBE
535204,Mukta Agriculture Ltd,MUKTA
535205,Pearl Electronics Ltd,MYSTICELE
535267,COMFORT FINCAP LTD.,COMFINCAP
535322,REPCO HOME FINANCE LTD.,REPCOHOME
535387,LAKHOTIA POLYESTERS (INDIA) LTD.,LAKHOTIA
535431,GCM Securities Ltd,GCMSECU
535458,NRB INDUSTRIAL BEARINGS LTD.,NIBL
535514,PRIME CAPITAL MARKET LTD.,PRIMECAPM
535566,KIFS FINANCIAL SERVICES LTD.,KIFS
535601,SREELEATHERS LTD.,SREEL
535602,Sharda Motor Industries Ltd,SHARDAMOTR
535621,S V GLOBAL MILL LTD.,SVGLOBAL
535647,SDC Techmedia Ltd,SDC
535648,JUST DIAL LTD.,JUSTDIAL
535657,OBJECTONE INFORMATION SYSTEMS LTD.,OONE
535667,INDIA FINSEC LTD.,IFINSEC
535693,BRAHMAPUTRA INFRASTRUCTURE LTD.,BRAHMINFRA
535719,Quest Softech (India) Ltd,AMPVOLTS
535730,Khoobsurat Ltd,KHOOBSURAT
535754,Orient Cement Ltd,ORIENTCEM
535755,Aditya Birla Fashion and Retail Ltd,ABFRL
535789,Indiabulls Housing Finance Ltd,SAMMAANCAP
535910,Money Masters Leasing & Finance Ltd,MMLF
535916,Alacrity Securities Ltd,ALSL
535917,GCM Commodity & Derivatives Ltd,GCMCOMM
535958,Integra Essentia Ltd,ESSENTIA
536073,Silverpoint Infratech Ltd,JULIEN
536128,VKJ Infradevelopers Ltd,VKJINFRA
536264,Tiger Logistics (India) Ltd,TIGERLOGS
536493,JK Agri Genetics Ltd,JK AGRI
536507,Future Lifestyle Fashions Ltd,FLFL
536565,Trimurthi Ltd,TRIMURTHI
536659,PVV Infra Ltd,PVVINFRA
536672,VCU Data Management Ltd,VCU
536709,IND Renewable Energy Ltd,INDRENEW
536738,Stellar Capital Services Ltd,STELLAR
536773,Jindal Poly Investment and Finance Company Ltd,JPOLYINVST
536846,Yuranus Infrastructure Ltd,YURANUS
536974,Captain Polyplast Ltd,CPL
537069,Arnold Holdings Ltd,ARNOLD
537253,Sunil Healthcare Ltd,SUNLOC
537254,RCI Industries & Technologies Ltd,RCIIND
537259,Suyog Telematics Ltd,SUYOG
537291,Nath Bio-Genes (India) Ltd,NATHBIOGEN
537292,Agri- Tech (India) Ltd,AGRITECH
537326,Chemtech Industrial Valves Ltd,CHEMTECH
537536,Denis Chem Lab Ltd,DENISCHEM
537573,Polymac Thermoformers Ltd,POLYMAC
537582,Unishire Urban Infra Ltd,UNISHIRE
537707,ETT Ltd,ETT
537709,Shree Hanuman Sugar & Industries Ltd,HANSUGAR
537750,Kiran Vyapar Ltd,KIRANVYPAR
537766,B.C. Power Controls Ltd,BCP
537784,Karnimata Cold Storage Ltd,KCSL
537785,Race Eco Chain Ltd,RACE
537820,Viji Finance Ltd,VIJIFIN
537839,Phoenix Township Ltd,PHOENIXTN
537840,Raunaq EPC International Ltd,RAUNAQ
538081,Haria Apparels Ltd,HARIAAPL
538092,Shri Vasuprada Plantations Ltd,VASUPRADA
538119,R&B Denims Ltd,RNBDENIMS
538212,Sharp Investments Ltd,SHARPINV
538268,Wonderla Holidays Ltd,WONDERLA
538273,Response Informatics Ltd,RESPONSINF
538319,GCM Capital Advisors Ltd,GCMCAPI
538351,A.F. Enterprises Ltd,AFEL
538365,Incredible Industries Ltd,INCREDIBLE
538382,West Leisure Resorts Ltd,WESTLEIRES
538395,Nam Securities Ltd,NAM
538401,Maestros Electronics & Telecommunications Systems Ltd,METSL
538422,Jackson Investments Ltd,JACKSON
538446,Moneyboxx Finance Ltd,MONEYBOXX
538451,Worth Investment & Trading Co Ltd,WORTH
538452,Quasar India Ltd,QUASAR
538464,Thirani Projects Ltd,TPROJECT
538465,Amarnath Securities Ltd,AMARSEC
538476,Capital Trade Links Ltd,CTL
538496,Tarini International Ltd,TARINI
538520,Shivamshree Businesses Ltd,SBL
538521,Yaan Enterprises Ltd,YAANENT
538537,Omansh Enterprises Ltd,OMANSH
538539,J. Taparia Projects Ltd,ANVRDHI
538540,Ramchandra Leasing & Finance Ltd,RLFL
538542,Gold Coin Health Foods Ltd,GOLDCOINHF
538546,Bansal Roofing Products Ltd,BRPL
538556,Arman Holdings Ltd,ARMAN
538562,Skipper Ltd,SKIPPER
538564,James Warren Tea Ltd,JAMESWARREN
538565,Vistar Amar Ltd,VISTARAMAR
538567,Gulf Oil Lubricants India Ltd,GULFOILLUB
538568,Fruition Venture Ltd,FRUTION
538569,Triveni Enterprises Ltd,TRIVENIENT
538579,Zinema Media And Entertainment Ltd,ZINEMA
538596,Quantum Build-Tech Ltd,QUANTBUILD
538597,TTI Enterprise Ltd,TTIENT
538598,Vishal Fabrics Ltd,VISHAL
538607,Toyam Sports Ltd,TOYAMSL
538609,Gajanan Securities Services Ltd,GAJANANSEC
538610,Unison Metals Ltd,UNISON
538611,Real Touch Finance Ltd,RTFL
538634,Vasundhara Rasayans Ltd,VRL
538635,Snowman Logistics Ltd,SNOWMAN
538646,QGO Finance Ltd,QGO
538647,Purshottam Investofin Ltd,PURSHOTTAM
538666,Sharda Cropchem Ltd,SHARDACROP
538668,Naysaa Securities Ltd,MIIL
538674,City Online Services Ltd,CITYONLINE
538685,Shemaroo Entertainment Ltd,SHEMAROO
538706,Ultracab (India) Ltd,ULTRACAB
538707,Rajasthan Cylinders & Containers Ltd,RCCL
538708,Econo Trade (India) Ltd,ETIL
538713,Atishay Ltd,ATISHAY
538714,Sangam Finserv Ltd,SANGAMFIN
538715,Dhabriya Polywood Ltd,DHABRIYA
538730,PDS Ltd,PDSL
538732,Vibrant Global Capital Ltd,VGCL
538734,Ceinsys Tech Ltd,CEINSYSTECH
538742,Panabyte Technologies Ltd,PANABYTE
538743,Mudunuru Ltd,MUDUNURU
538765,JLA Infraville Shoppers Ltd,JSHL
538770,Crane Infrastructure Ltd,CRANEINFRA
538772,Niyogin Fintech Ltd,NIYOGIN
538778,Kalyan Capitals Ltd,KALYANCAP
538786,Citizen Infoline Ltd,CIL
538787,Goenka Business & Finance Ltd,GBFL
538788,Gilada Finance & Investments Ltd,GILADAFINS
538794,Jet Infraventure Ltd,JETSOLAR
538795,Shree Ajit Pulp And Paper Ltd,SAPPL
538812,Aanchal Ispat Ltd,AANCHALISP
538817,Captain Pipes Ltd,CAPPIPES
538833,Anubhav Infrastructure Ltd,KAIZENAGRO
538834,JMJ Fintech Ltd,JMJFIN
538835,Intellect Design Arena Ltd,INTELLECT
538836,Monte Carlo Fashions Ltd,MONTECARLO
538837,Jeevan Scientific Technology Ltd,JSTL
538838,Indo Cotspin Ltd,ICL
538857,Scintilla Commercial & Credit Ltd,SCC
538860,Panafic Industrials Ltd,PANAFIC
538862,My Money Securities Ltd,MYMONEY
538868,Continental Securities Ltd,CSL
538874,Nexus Surgical And Medicare Ltd,NEXUSSURGL
538875,Sellwin Traders Ltd,SELLWIN
538881,Galada Finance Ltd,GALADAFIN
538882,Emerald Finance Ltd,EMERALD
538890,M.K. Exim (India) Ltd,MKEXIM
538891,Magellanic Cloud Ltd,MCLOUD
538894,Octal Credit Capital Ltd,OCTAL
538895,Mihika Industries Ltd,MIHIKA
538896,Kanchi Karpooram Ltd,KANCHI
538897,Shri Niwas Leasing And Finance Ltd,SHRINIWAS
538902,Dhunseri Tea & Industries Ltd,DTIL
538918,Vani Commercials Ltd,VANICOM
538919,Skyline Ventures India Ltd,SKILVEN
538920,Vintage Coffee And Beverages Ltd,VINCOFE
538922,COSYN Ltd,COSYN
538923,Sofcom Systems Ltd,SOFCOM
538926,Naturite Agro Products Ltd,NAPL
538928,Karnavati Finance Ltd,KARNAVATI
538935,Abhishek Finlease Ltd,ABHIFIN
538942,Mercantile Ventures Ltd,MERCANTILE
538943,Sonal Mercantile Ltd,SONAL
538952,Abhinav Leasing & Finance Ltd,ALFL
538961,Genus Paper & Boards Ltd,GENUSPAPER
538962,Minda Corporation Ltd,MINDACORP
538964,Mercury Laboratories Ltd,MERCURYLAB
538965,Concord Drugs Ltd,CONCORD
538970,Wardwizard Innovations & Mobility Ltd,WARDINMOBI
538975,Shree Securities Ltd,SHREESEC
538979,Greenlam Industries Ltd,GREENLAM
538987,Talbros Engineering Ltd,TALBROSENG
538992,SAR Auto Products Ltd,SAPL
538993,Purohit Construction Ltd,PUROHITCON
539006,PTC Industries Ltd,PTCIL
539011,Chennai Ferrous Industries Ltd,CHENFERRO
539012,Megri Soft Ltd,MEGRISOFT
539013,Gita Renewable Energy Ltd,GITARENEW
539015,Ortel Communications Ltd,ORTEL
539016,Neil Industries Ltd,NEIL
539017,Star Housing Finance Ltd,STARHFL
539018,Beekay Steel Industries Ltd,BEEKAY
539026,SSPN Finance Ltd,SSPNFIN
539032,Fraser and Company Ltd,FRASER
539040,Tirupati Tyres Ltd,TTIL
539041,SVP Housing Ltd,GANVERSE
539042,AGI Infra Ltd,AGIIL
539044,Manaksia Steels Ltd,MANAKSTEEL
539045,Manaksia Aluminium Company Ltd,MANAKALUCO
539046,Manaksia Coated Metals & Industries Ltd,MANAKCOAT
539056,Imagicaaworld Entertainment Ltd,IMAGICAA
539083,Inox Wind Ltd,INOXWIND
539090,Rajputana Investment and Finance Ltd,RAJPUTANA
539091,Consecutive Investment & Trading Company Ltd,CITL
539096,Aananda Lakshmi Spinning Mills Ltd,AANANDALAK
539097,UR Sugar Industries Ltd,URSUGAR
539098,Filtra Consultants and Engineers Ltd,FILTRA
539099,Athena Constructions Ltd,ATHCON
539110,Northlink Fiscal and Capital Services Ltd,NORTHLINK
539111,Sheshadri Industries Ltd,SHESHAINDS
539112,SAB Industries Ltd,SAB
539113,Paul Merchants Ltd,PML
539115,Alan Scott Industries Ltd,ALAN SCOTT
539117,Sujala Trading & Holdings Ltd,SUJALA
539118,VRL Logistics Ltd,VRLLOG
539120,Bangalore Fort Farms Ltd,BFFL
539121,Palco Metals Ltd,PALCO
539122,Bodhtree Consulting Ltd,BODHTREE
539123,V B Industries Ltd,VBIND
539124,Sarvottam Finvest Ltd,SARVOTTAM
539126,MEP Infrastructure Developers Ltd,MEP
539132,Wardwizard Foods and Beverages Ltd,WARDWIZFBL
539141,UFO Moviez India Ltd,UFO
539143,Panth Infinity Ltd,PANTH
539148,Shivalik Rasayan Ltd,SHIVALIK
539149,Integrated Capital Services Ltd,ICSL
539150,PNC Infratech Ltd,PNCINFRA
539151,Arfin India Ltd,ARFIN
539167,Virat Leasing Ltd,VLL
539174,Helpage Finlease Ltd,HELPAGE
539175,Indra Industries Ltd,INDRAIND
539176,Hawa Engineers Ltd,HAWAENG
539177,Authum Investment & Infrastructure Ltd,AIIL
539189,Adhbhut Infrastructure Ltd,ADHBHUTIN
539190,Decillion Finance Ltd,DFL
539195,POCL Enterprises Ltd,POEL
539196,Amba Enterprises Ltd,AEL
539198,Capfin India Ltd,CAPFIN
539199,SG Finserve Ltd,SGFIN
539201,Satia Industries Ltd,SATIA
539206,Genomic Valley Biotech Ltd,GVBL
539216,Garment Mantra Lifestyle Ltd,GARMNTMNTR
539217,Srestha Finvest Ltd,SRESTHA
539218,Saumya Consultants Ltd,SAUMYA
539219,Mauria Udyog Ltd,MUL
539220,Mishka Exim Ltd,MISHKA
539221,Sportking India Ltd,SPORTKING
539222,Growington Ventures India Ltd,GROWINGTON
539224,HCKK Ventures Ltd,HCKKVENTURE
539226,Rudra Global Infra Products Ltd,RUDRA
539227,Loyal Equipments Ltd,LOYAL
539228,Gala Global Products Ltd,GGPL
539251,Balkrishna Paper Mills Ltd,BALKRISHNA
539252,Shyam Century Ferrous Ltd,SHYAMCENT
539254,Adani Energy Solutions Ltd,ADANIENSOL
539255,Star Delta Transformers Ltd,STARDELTA
539266,Concrete Credit Ltd,CONCRETE
539267,Samsrita Labs Ltd,SAMSRITA
539268,Syngene International Ltd,SYNGENE
539273,Pecos Hotels and Pubs Ltd,PECOS
539275,Mangalam Seeds Ltd,MSL
539276,Kaya Ltd,KAYA
539277,Alstone Textiles (India) Ltd,ALSTONE
539278,Symbiox Investment & Trading Company Ltd,SYMBIOX
539287,Ortin Laboratories Ltd,ORTINGLOBE
539288,AVI Polymers Ltd,AVI
539289,Aurum PropTech Ltd,AURUM
539290,Oswal Greentech Ltd,OSWALGREEN
539291,Vasudhagama Enterprises Ltd,VASUDHAGAM
539300,A.K. Spintex Ltd,AKSPINTEX
539301,Arvind SmartSpaces Ltd,ARVSMART
539302,Power Mech Projects Ltd,POWERMECH
539309,Rama Steel Tubes Ltd,RAMASTEEL
539310,Thinkink Picturez Ltd,THINKINK
539314,Universal Autofoundry Ltd,UNIAUTO
539331,Veto Switchgears and Cables Ltd,VETO
539332,Navkar Corporation Ltd,NAVKARCORP
539334,Shree Pushkar Chemicals & Fertilisers Ltd,SHREEPUSHK
539336,Gujarat Gas Ltd,GUJGASLTD
539337,Waaree Technologies Ltd,WAAREE
539346,Sadbhav Infrastructure Project Ltd,SADBHIN
539353,Sal Automotive Ltd,SALAUTO
539354,Polyspin Exports Ltd,POLYSPIN
539359,Pritika Auto Industries Ltd,PRITIKAUTO
539378,Soni Medicare Ltd,SML
539383,Mahaveer Infoway Ltd,MINFY
539384,Krishna Capital and Securities Ltd,KRISHNACAP
539391,Acme Resources Ltd,ACME
539398,Vishal Bearings Ltd,VISHALBL
539399,Bella Casa Fashion & Retail Ltd,BELLACASA
539400,Mallcom (India) Ltd,MALLCOM
539402,Vaksons Automobiles Ltd,NAKSH
539404,Satin Creditcare Network Ltd,SATIN
539405,Decorous Investment & Trading Co Ltd,DITCO
539406,Swagtam Trading & Services Ltd,SWAGTAM
539407,Generic Engineering Construction and Projects Ltd,GENCON
539408,Kuber Udyog Ltd,KUBERJI
539409,Neeraj Paper Marketing Ltd,NEERAJ
539428,Tejnaksh Healthcare Ltd,TEJNAKSH
539435,Richfield Financial Services Ltd,RFSL
539436,Coffee Day Enterprises Ltd,COFFEEDAY
539437,IDFC First Bank Ltd,IDFCFIRSTB
539448,InterGlobe Aviation Ltd,INDIGO
539449,IGC Industries Ltd,IGCIL
539450,S H Kelkar and Company Ltd,SHK
539455,Aryavan Enterprise Ltd,ARYAVAN
539469,Panorama Studios International Ltd,PANORAMA
539470,Shree Ganesh Biotech (India) Ltd,SHREEGANES
539479,GTV Engineering Ltd,GTV
539515,Quint Digital Media Ltd,QUINT
539518,Uday Jewellery Industries Ltd,UDAYJEW
539519,Mayukh Dealtrade Ltd,SATTVASUKU
539522,Grovy India Ltd,GROVY
539523,Alkem Laboratories Ltd,ALKEM
539524,Dr. Lal PathLabs Ltd,LALPATHLAB
539526,Suncare Traders Ltd,SCTL
539527,Creative Castings Ltd,CREATIVE
539528,Aayush Food and Herbs Ltd,AAYUSH
539533,Elitecon International Ltd,ELITECON
539542,Lux Industries Ltd,LUXIND
539544,Abhishek Infraventures Ltd,ABHIINFRA
539545,Apoorva Leasing Finance and Investment Company Ltd,APOORVA
539546,Beekay Niryat Ltd,AGRIBIO
539551,Narayana Hrudayalaya Ltd,NH
539559,Deep Diamond India Ltd,DDIL
539561,Remedium Lifecare Ltd,REMLIFE
539562,Aarnav Fashions Ltd,AARNAV
539584,Sharanam Infraproject and Trading Ltd,SIPTL
539593,Shivansh Finserve Ltd,SHIVA
539594,Mishtann Foods Ltd,MISHTANN
539596,Delta Industrial Resources Ltd,DELTA
539599,Kotia Enterprises Ltd,KEL
539607,Blue Cloud Softech Solutions Ltd,BLUECLOUDS
539620,Kanoria Energy & Infrastructure Ltd,KEIL
539636,Precision Camshafts Ltd,PRECAM
539658,TeamLease Services Ltd,TEAMLEASE
539659,Vidli Restaurants Ltd,KAMATS
539660,Best Agrolife Ltd,BESTAGRO
